course_url,image_url,desc,duration,by,title,id
https://www.udemy.com/course/artificial-intelligence-reinforcement-learning-in-python/,https://img-b.udemycdn.com/course/240x135/1080408_2645_3.jpg,"Complete guide to Reinforcement Learning, with Stock Trading and Online Advertising Applications",14.5 total hours,"Lazy Programmer Team, Lazy Programmer Inc.",Artificial Intelligence: Reinforcement Learning in Python,c00228
https://www.udemy.com/course/windows-powershell-training/,https://img-b.udemycdn.com/course/240x135/1768672_4063_2.jpg,"Install PowerShell 5.1, Understand PowerShell Syntax, Setup a PowerShell IT lab, Manage Active Directory with Powershell",11 total hours,"Paul Hill, Robert Hill",Introduction to Windows PowerShell 5.1,c00229
https://www.udemy.com/course/microservices-software-architecture-patterns-and-techniques/,https://img-b.udemycdn.com/course/240x135/1716630_5b31_3.jpg,Learn how to design and implement microservice systems using the right architecture design patterns and techniques,1 total hour,Binary Brain,Microservices Software Architecture: Patterns and Techniques,c00230
https://www.udemy.com/course/teach-your-kids-to-code/,https://img-b.udemycdn.com/course/240x135/519554_da68_6.jpg,"Short, colorful apps and games you can use to teach and learn programming at any age! Chromebook, PC, Mac and Linux!",8 total hours,Bryson Payne,Teach Your Kids to Code: Learn to Program Python at Any Age!,c00231
https://www.udemy.com/course/ardit-sulce-python-for-beginners/,https://img-b.udemycdn.com/course/240x135/577248_3b6f_13.jpg,A Python course for the busy ones to learn Python programming. Learn and practice Python by building two complete apps.,4.5 total hours,Ardit Sulce,Python for Beginners with Examples,c00232
https://www.udemy.com/course/web-development-masterclass-complete-certificate-course/,https://img-b.udemycdn.com/course/240x135/965528_737d_7.jpg,Cloud Computing | Web Apps | Linux | Web Servers | DBMS | LAMP Stack | HTML | CSS | JavaScript | PHP | + More,26 total hours,YouAccel Training,Web Development Masterclass - Online Certification Course,c00233
https://www.udemy.com/course/advanced-node-for-developers/,https://img-b.udemycdn.com/course/240x135/1587718_8fdf_2.jpg,"Get advanced with Node.Js! Learn caching with Redis, speed up through clustering, and add image upload with S3 and Node!",16 total hours,Stephen Grider,Node JS: Advanced Concepts,c00234
https://www.udemy.com/course/full-stack-application-development-with-spring-boot-and-angular/,https://img-b.udemycdn.com/course/240x135/2023728_2d6d_4.jpg,Become a Full Stack Java Developer. Build Your First Java Full Stack Application with Angular and Spring Boot.,14 total hours,in28Minutes Official,Go Java Full Stack with Spring Boot and Angular,c00235
https://www.udemy.com/course/tensorflow-developer-certificate-machine-learning-zero-to-mastery/,https://img-b.udemycdn.com/course/240x135/3693164_f87d_3.jpg,"Pass the TensorFlow Developer Certification Exam by Google. Become an AI, Machine Learning, and Deep Learning expert!",63.5 total hours,"Andrei Neagoie, Daniel Bourke",TensorFlow Developer Certificate Bootcamp,c00236
https://www.udemy.com/course/the-complete-hands-on-course-to-master-apache-airflow/,https://img-b.udemycdn.com/course/240x135/1919064_e7a7_7.jpg,"Learn to author, schedule and monitor data pipelines through practical examples using Apache Airflow",3.5 total hours,Marc Lamberti,The Complete Hands-On Introduction to Apache Airflow,c00237
https://www.udemy.com/course/data-science-deep-learning-in-python/,https://img-b.udemycdn.com/course/240x135/713104_d4cb.jpg,"The MOST in-depth look at neural network theory for machine learning, with both pure Python and Tensorflow code",12 total hours,Lazy Programmer Inc.,Data Science: Deep Learning and Neural Networks in Python,c00238
https://www.udemy.com/course/software-testing-masterclass-from-novice-to-expert/,https://img-b.udemycdn.com/course/240x135/2151486_095a_6.jpg,"Learn software testing and become QA Engineer/Agile Tester. Mobile/Backend/Web/QA testing. JIRA, TestRail & much more!",8.5 total hours,"Ozan Ilhan, Software Testing House By Ozan Ilhan",Software Testing Masterclass (2023) - From Novice to Expert,c00239
https://www.udemy.com/course/full-stack-angular-spring-boot-tutorial/,https://img-b.udemycdn.com/course/240x135/1856950_52cd.jpg,Build a Full Stack E-Commerce website with Angular and Java Spring Boot (includes Stripe Credit Card Payments),26 total hours,"Chad Darby, Harinath Kuntamukkala",Full Stack: Angular and Java Spring Boot E-Commerce Website,c00240
https://www.udemy.com/course/learn-java-se-8-and-prepare-for-the-java-associate-exam/,https://img-b.udemycdn.com/course/240x135/821986_7b38_5.jpg,"Master the Foundations of Java and the Topics of the Oracle Certified Associate, Java SE 8 Programmer Exam (1Z0-808)",12 total hours,"Intertech Training, Jeff Jensen",Complete Java SE 8 Developer Bootcamp - OCA Prep Included,c00241
https://www.udemy.com/course/the-advanced-web-developer-bootcamp/,https://img-b.udemycdn.com/course/240x135/1218586_9f86.jpg,"Learn React 16, Redux, D3, ES2015, Testing, CSS Flexbox, Animations, SVG, AJAX, and more!",34 total hours,"Colt Steele, Elie Schoppik, Tim Garcia, Matt Lane",The Advanced Web Developer Bootcamp,c00242
https://www.udemy.com/course/python-for-beginners-learn-all-the-basics-of-python/,https://img-b.udemycdn.com/course/240x135/3047216_4888_2.jpg,Learn how to program in python- python functions-python basic apps - python tips and tricks -  Other Python features,5 total hours,Yassin Marco,Python for beginners - Learn all the basics of python,c00243
https://www.udemy.com/course/selenium-with-c/,https://img-b.udemycdn.com/course/240x135/541692_195e_7.jpg,Build Your Own Automation Framework And Learn Everything About Selenium WebDriver. Zero Previous Knowledge Required.,44 total hours,Nikolay Advolodkin,Selenium WebDriver Masterclass with C#,c00244
https://www.udemy.com/course/javascript-advanced/,https://img-b.udemycdn.com/course/240x135/670034_ce04_6.jpg,In only seven hours you will learn enough javascript to transform from a Junior JS Dev into a Senior JS Guru,6.5 total hours,Asim Hussain,Advanced Javascript,c00245
https://www.udemy.com/course/python-oops-beginners/,https://img-b.udemycdn.com/course/240x135/1198640_1525_4.jpg,Python OOP Simplified: Learn Object Oriented Programming using Python in a way that you really understand,2.5 total hours,Febin George,Python OOP : Four Pillars of OOP in Python 3 for Beginners,c00246
https://www.udemy.com/course/full-stack-java-developer-java/,https://img-b.udemycdn.com/course/240x135/1993718_b47a_3.jpg,"Full Stack Java - Java, JSP Servlets JSTL, Hibernate, Spring, Java Web-service/RestFul  API, Spring boot, JavaScript",80.5 total hours,"StudyEasy Organisation, Chand Sheikh",Full Stack Java developer - Java + JSP + Spring Restful + JS,c00247
https://www.udemy.com/course/nestjs-zero-to-hero/,https://img-b.udemycdn.com/course/240x135/2053219_e620_2.jpg,Develop and deploy enterprise back-end applications following best practices using Node.js and TypeScript,9 total hours,Ariel Weinberger,NestJS Zero to Hero - Modern TypeScript Back-end Development,c00248
https://www.udemy.com/course/coding-for-beginners-you-can-learn-to-code/,https://img-b.udemycdn.com/course/240x135/1726122_bdbe_4.jpg,The perfect course for complete beginners. Friendly - No experience required. Go from scratch to coding a real app!,11.5 total hours,Applause Interactive,Coding for Beginners 1: You Can Learn to Code!,c00249
https://www.udemy.com/course/python-tutorials-for-by-navinreddy/,https://img-b.udemycdn.com/course/240x135/1793080_8158_3.jpg,"Python Programming, OOP in Python, Database connectivity, Web Development using Python",14 total hours,Navin Reddy,Python and Django for Beginners,c00250
https://www.udemy.com/course/modern-react-front-to-back/,https://img-b.udemycdn.com/course/240x135/2395488_bd78_2.jpg,"Learn Modern React 16.8+ Including Hooks, Context API, Full Stack MERN & Redux By Building Real Life Projects",14 total hours,Brad Traversy,React Front To Back,c00251
https://www.udemy.com/course/salesforce-development/,https://img-b.udemycdn.com/course/240x135/3212235_94da_4.jpg,Salesforce full stack development with Apex and Lightning. The only course you need to become a Salesforce Developer.,31.5 total hours,Manish Choudhari,The Complete Salesforce Development Course,c00252
https://www.udemy.com/course/postman-api-testing-step-by-step-for-beginners/,https://img-b.udemycdn.com/course/240x135/1645294_4b84_5.jpg,learn POSTMAN Step by Step from scratch with real world examples,5 total hours,Raghav Pal,POSTMAN API Testing - Step by Step for Beginners,c00253
https://www.udemy.com/course/the-ultimate-react-course/,https://img-b.udemycdn.com/course/240x135/4471614_361e_5.jpg,"Master modern React from beginner to advanced! Context API, React Query, Redux Toolkit, Tailwind, advanced patterns",67 total hours,Jonas Schmedtmann,"The Ultimate React Course 2024: React, Redux & More",c00254
https://www.udemy.com/course/terraform-for-the-absolute-beginners/,https://img-b.udemycdn.com/course/240x135/4226208_6500_5.jpg,Learn the basics of Terraform with real hands on labs right in your browser,4.5 total hours,"Mumshad Mannambeth, KodeKloud Training, Vijin Palazhi",Terraform for the Absolute Beginners with Labs,c00255
https://www.udemy.com/course/html-css-javascript-certification-course-for-beginners/,https://img-b.udemycdn.com/course/240x135/2411008_174b_3.jpg,"A Comprehensive Guide for Beginners interested in learning HTML, CSS, & JavaScript to Build Interactive Web Pages.",5.5 total hours,YouAccel Training,"HTML, CSS, & JavaScript - Certification Course for Beginners",c00256
https://www.udemy.com/course/r-analytics/,https://img-b.udemycdn.com/course/240x135/860148_4f31_7.jpg,"Take Your R & R Studio Skills To The Next Level. Data Analytics, Data Science, Statistical Analysis in Business, GGPlot2",6 total hours,"Kirill Eremenko, SuperDataScience Team, Ligency Team",R Programming: Advanced Analytics In R For Data Science,c00257
https://www.udemy.com/course/python-and-flask-bootcamp-create-websites-using-flask/,https://img-b.udemycdn.com/course/240x135/1546884_86af.jpg,Create awesome websites using the powerful Flask framework for Python!,20 total hours,Jose Portilla,Python and Flask Bootcamp: Create Websites using Flask!,c00258
https://www.udemy.com/course/shell-scripting-linux/,https://img-b.udemycdn.com/course/240x135/563066_4981_2.jpg,"Learn shell programming for Linux, Unix, & Mac. Learn how to write shell scripts like a pro & solve real-world problems!",6 total hours,Jason Cannon,Shell Scripting: Discover How to Automate Command Line Tasks,c00259
https://www.udemy.com/course/mysql-for-data-analysis/,https://img-b.udemycdn.com/course/240x135/2422318_79c1_5.jpg,Learn SQL database querying w/ MySQL Workbench. Perfect for SQL beginners and first-time coders.,4.5 total hours,"Maven Analytics, John Pauler",SQL for Data Analysis: Beginner MySQL Business Intelligence,c00260
https://www.udemy.com/course/complete-python-programming-masterclass-beginner-to-advanced/,https://img-b.udemycdn.com/course/240x135/1871636_2c32_2.jpg,Learn to Program like a Pro with Python. Start with Python Programming Basics and progress to a Python Professional.,7 total hours,"Kyle Pew, Office Newb",Complete Python Programming Masterclass Beginner to Advanced,c00261
https://www.udemy.com/course/interactive-python-dashboards-with-plotly-and-dash/,https://img-b.udemycdn.com/course/240x135/1575562_f44d_2.jpg,"Learn how to create interactive plots and intelligent dashboards with Plotly, Python, and the Dash library!",9.5 total hours,Jose Portilla,Interactive Python Dashboards with Plotly and Dash,c00262
https://www.udemy.com/course/sql-and-postgresql/,https://img-b.udemycdn.com/course/240x135/3350536_a1af.jpg,"Become an expert with SQL and PostgreSQL! Store and fetch data, tune queries, and design efficient database structures!",22 total hours,Stephen Grider,SQL and PostgreSQL: The Complete Developer's Guide,c00263
https://www.udemy.com/course/python-network-programming-for-network-engineers-python-3/,https://img-b.udemycdn.com/course/240x135/1554180_150a_2.jpg,Program networks using Python version 3. Learn network programmability with this practical GNS3 and Cisco course,13 total hours,"David Bombal, Experts with David Bombal",Python Network Programming for Network Engineers (Python 3),c00264
https://www.udemy.com/course/learn-manual-software-testing-with-live-project-jira-tool/,https://img-b.udemycdn.com/course/240x135/2144654_1c6b_5.jpg,"Manual Testing, STLC, Agile, Jira, e-Commerce Project",20 total hours,Pavan Kumar,Learn Manual Software Testing + Agile with Jira Tool,c00265
https://www.udemy.com/course/machine-learning-for-absolute-beginners-level-1/,https://img-b.udemycdn.com/course/240x135/2792118_c9e1_7.jpg,Learn the Fundamental Concepts of Artificial Intelligence and Machine Learning as the Next Game-Changing Technology,2 total hours,Idan Gabrieli,Machine Learning for Absolute Beginners - Level 1,c00266
https://www.udemy.com/course/design-patterns-java/,https://img-b.udemycdn.com/course/240x135/1358570_580e_8.jpg,Discover the modern implementation of design patterns in Java,10.5 total hours,Dmitri Nesteruk,Design Patterns in Java,c00267
https://www.udemy.com/course/angular-full-app-with-angular-material-angularfire-ngrx/,https://img-b.udemycdn.com/course/240x135/1512962_9f57.jpg,"Use Angular, Angular Material, Angularfire (+ Firebase with Firestore) and NgRx to build a real Angular App",11.5 total hours,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller","Angular (Full App) with Angular Material, Angularfire & NgRx",c00268
https://www.udemy.com/course/jquery-tutorial/,https://img-b.udemycdn.com/course/240x135/812588_5180_7.jpg,"Use jQuery to create stunning animations, provide fast feedback forms, handle all user events and perform Ajax calls.",6 total hours,"Joe Parys, Peter Sommerhoff, Joe Parys Support",The Complete jQuery Course: From Beginner To Advanced!,c00269
